code;libelle;niveau;code_parent;code_famille;libelle_famille;section;categorie_principale;categorie_metier;profil_formulaire;ordre_affichage
614.047;Fer (pour bureau);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614047
614.048;Fil (téléphonique et TH) (pour bureau);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614048
614.049;Fil de fer barbelé (pour bureau);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614049
614.050;Flexible de raccordement (pour bureau);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614050
614.051;Gant (pour bureau);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614051
614.052;Grillage (pour bureau);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614052
614.053;Interrupteur (pour bureau);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614053
614.054;Isorel (pour bureau);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614054
614.055;kit douchette (pour bureau);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614055
614.056;Lame de verres (pour bureau);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614056
614.057;Lampe (pour bureau);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614057
614.058;Lubrifiant gébajoint (pour bureau);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614058
614.059;Luminaire plafonnier (pour bureau);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614059
614.060;Mamelon laiton (pour bureau);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614060
614.061;Manche en bois (pour bureau);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614061
614.062;Manchon (pour bureau);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614062
614.063;Marche pied centaure (pour bureau);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614063
614.064;Marteau de menuiserie (pour bureau);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614064
614.065;Mécanisme (à tirette, raccord à poussoir) (pour bureau);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614065
614.066;Mèche de forage (pour bureau);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614066
614.067;Mélangeur de lavabo (pour bureau);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614067
614.068;Moquette Epaisse (pour bureau);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614068
614.069;Moulure (pour bureau);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614069
614.070;Niveau anti choc (pour bureau);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614070
614.071;Nivotop rectangle (pour bureau);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614071
614.072;Nivotop trapèze magnétique (pour bureau);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614072
614.073;Odomètre (pour bureau);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614073
614.074;Papier abrasif (pour bureau);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614074
614.075;Paumelle (pour bureau);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614075
614.077;Peinture (pour bureau);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614077
614.078;Perceuse à percussion (pour bureau);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614078
614.079;Perforateur-burineur (pour bureau);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614079
614.080;Piquet de terre (pour bureau);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614080
614.081;Pilon compacteur (pour bureau);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614081
614.082;Pince forte électrode, masse, à bec, étaux, molette, multifonction (pour bureau);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614082
614.083;Pistolet (coaxial, peinture) (pour bureau);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614083
614.084;Pomme de douche (pour bureau);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614084
614.085;Pompe vide cave (pour bureau);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614085
614.086;Ponceuse excentrique (pour bureau);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614086
614.087;Porte (pour bureau);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614087
614.088;Porte panneau avec cadre (pour bureau);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614088
614.089;Porte rideau (pour bureau);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614089
614.090;Porte-Papier (pour bureau);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614090
614.091;Porte-Savon/Porte-serviette (pour bureau);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614091
614.092;Poupée-Filasse (pour bureau);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614092
614.093;Prise (antenne et courant) (pour bureau);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614093
614.094;Raccord (pour bureau);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614094
614.095;Rallonge (pour bureau);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614095
614.096;Réducteur pvc (pour bureau);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614096
614.097;Réglette (pour bureau);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614097
614.098;Réservoir plastique (pour bureau);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614098
614.099;Robinet (pour bureau);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614099
614.100;Rondelle poids central du WC (pour bureau);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614100
614.101;Scie (pour bureau);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614101
614.102;Serrure (pour bureau);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614102
614.103;Siphon (pour bureau);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614103
614.104;Sonnerie musicale (pour bureau);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614104
614.105;Tablette de lavabo (pour bureau);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614105
614.107;Téflon (pour bureau);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614107
614.108;Télérupteur sur rail (pour bureau);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614108
614.109;Tenaille (pour bureau);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614109
614.110;Tirphons ronds (paquet) (pour bureau);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614110
614.111;Tôle (pour bureau);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614111
614.112;Transformateur (pour bureau);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614112
614.113;Tronçonneuse à chaîne (pour bureau);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614113
614.114;Tube orange (pour bureau);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614114
614.115;Tubes (fluorescents, carré) (pour bureau);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614115
614.116;Tuyaux (pour bureau);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614116
614.117;Vanne à boisseau (pour bureau);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614117
614.118;Vaporisateur pistolet à pression (pour bureau);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614118
614.119;Vernis (pour bureau);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614119
614.120;Vis perceuse compacte (pour bureau);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614120
614.121;WC (pour bureau);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614121
614.122;Ampoule (pour logement);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614122
614.123;Applique (pour logement);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614123
614.124;Arrache clou (pour logement);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614124
614.125;Baguette (pour logement);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614125
614.126;Baies de châssis (remplacement) (pour logement);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614126
614.127;Baignoire complet (pour logement);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614127
614.128;Bétonnière (pour logement);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614128
614.129;Bidet simple (pour logement);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614129
614.130;Bloc autonome de sécurité (pour logement);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614130
614.131;Boîte de dérivation de;ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614131
614.132;Boîte étanche de;ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614132
614.133;Bouchon pvc (pour logement);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614133
614.134;Brasseur d'air (mural, plafonnier) (pour logement);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614134
614.135;Burin (plat, pointu) (pour logement);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614135
614.138;Cadenas de sécurité (pour logement);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614138
614.139;Carreaux (pour logement);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614139
614.140;Casque Opus (pour logement);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614140
614.141;Chapeau d’aération de pvc (pour logement);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614141
614.142;Chauffe-eau (pour logement);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614142
614.143;Cheville (pour logement);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614143
614.144;Cintreuse des barres d’armature (pour logement);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614144
614.145;Cisaille à bêton (pour logement);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614145
614.146;Clé molette (pour logement);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614146
614.147;Coffret modulaire (pour logement);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614147
614.148;Colle forte chaux (pour logement);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614148
614.149;Collier (pour logement);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614149
614.150;Contreplaqué (pour logement);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614150
614.151;Coudes (pour logement);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614151
614.152;Coupe boulons (pour logement);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614152
614.153;Coupe carreaux (pour logement);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614153
614.154;Cuivre nu (pour logement);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614154
614.155;Cutteur (pour logement);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614155
614.156;Cylindre simple (pour logement);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614156
614.157;Déboucheur (pour logement);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614157
614.158;Décamètre (pour logement);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614158
614.159;Diluant cellulosique (pour logement);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614159
614.160;Disque à tronçonner (pour logement);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614160
614.161;Echelle centaure (coulissante, simple, transformable) (pour logement);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614161
614.162;Embout à chaud (pour logement);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614162
614.163;Equerre métallique (pour logement);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614163
614.164;Escabeau ménager centaure (pour logement);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614164
614.165;Evier (pour logement);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614165
614.166;Extincteur (pour logement);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614166
614.167;Fer (pour logement);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614167
614.169;Fil de fer barbelé (pour logement);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614169
614.170;Flexible de raccordement (pour logement);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614170
614.171;Gant (pour logement);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614171
614.172;Grillage (pour logement);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614172
614.173;Interrupteur (pour logement);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614173
614.174;Isorel (pour logement);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614174
614.175;kit douchette (pour logement);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614175
614.176;Lame de verres (pour logement);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614176
614.177;Lampe (pour logement);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614177
614.178;Lubrifiant gébajoint (pour logement);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614178
614.179;Luminaire plafonnier (pour logement);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614179
614.180;Mamelon laiton (pour logement);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614180
614.181;Manche en bois (pour logement);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614181
614.182;Manchon (pour logement);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614182
614.183;Marche pied centaure (pour logement);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614183
614.184;Marteau de menuiserie (pour logement);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614184
614.185;Mécanisme (à tirette, raccord à poussoir) (pour logement);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614185
614.186;Mèche de forage (pour logement);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614186
614.187;Mélangeur de lavabo (pour logement);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614187
614.188;Moquette Epaisse (pour logement);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614188
614.189;Moulure (pour logement);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614189
614.190;Niveau anti choc (pour logement);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614190
614.191;Nivotop rectangle (pour logement);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614191
614.192;Nivotop trapèze magnétique (pour logement);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614192
614.193;Odomètre (pour logement);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614193
614.194;Papier abrasif (pour logement);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614194
614.195;Paumelle (pour logement);ARTICLE;614;614;CHARGES D?ENTRETIEN ET DE MAINTENANCE;CONSOMMABLE;STOCKS ET CONSOMMABLES;STOCKS;stock;614195
